"start_year","N_data","N_years","slope","slope_se","p_value","intercept","intercept_se","intercept_p_value","r_square","adj_r_square","site","trmt","taxa","trophic_level"
1992,145,10,0.0169777369030659,0.0324755157215767,0.601932396045768,-33.952532499457,64.8227607096301,0.601245949303983,0.0019075775661236,-0.00507208972362383,"ntlakes","lake_L","chlorophyll","producer"
1993,142,10,0.0416482317220195,0.0354680961561014,0.242290499270227,-83.1637271422921,70.8341084297455,0.242362992086781,0.00975288114424227,0.00267968743812974,"ntlakes","lake_L","chlorophyll","producer"
1994,139,10,0.030344252471309,0.0353482466285747,0.392150459146051,-60.6646669528494,70.633503229036,0.391915056260905,0.00535016016244119,-0.00191005764659224,"ntlakes","lake_L","chlorophyll","producer"
1995,135,10,0.0318763308104593,0.0363084457364388,0.381564061878599,-63.7281142576089,72.5916899798118,0.381582104852889,0.00576182583869674,-0.00171364915499739,"ntlakes","lake_L","chlorophyll","producer"
1996,133,10,-0.00352760734542171,0.0367560941652967,0.923688361288786,7.06662230550219,73.5277461193228,0.923581477501405,0.0000703072214308193,-0.00756274386848177,"ntlakes","lake_L","chlorophyll","producer"
1997,133,10,-0.0431516049192522,0.0365633332837886,0.240064074239645,86.3568862265743,73.1833798723722,0.24013585440297,0.0105205351871747,0.0029672568298249,"ntlakes","lake_L","chlorophyll","producer"
1998,133,10,-0.0894199941656207,0.0362551654986724,0.0149395457057527,179.082173155438,72.6074532400291,0.0149380970264668,0.0443757158790113,0.0370808740154924,"ntlakes","lake_L","chlorophyll","producer"
1984,177,11,0.00431482085561767,0.0213589395678623,0.840139838342001,-8.50536424060684,42.4867236079761,0.841565408890914,0.000233145399509413,-0.00547980805535064,"ntlakes","lake_L","chlorophyll","producer"
1985,181,11,-0.0154964800863101,0.0205366758438831,0.451495091329769,30.8892934052234,40.8687170681773,0.45075206714323,0.0031708342023856,-0.00239804381883024,"ntlakes","lake_L","chlorophyll","producer"
1986,179,11,-0.0262903587648254,0.0187555368206978,0.162744483638745,52.3712881491965,37.3425289954592,0.162530317427475,0.0109790872312923,0.00539139845858772,"ntlakes","lake_L","chlorophyll","producer"
1987,179,11,-0.0586097301976478,0.0185713951918852,0.00188072149444253,116.757420036193,36.9930196100736,0.00187897039761328,0.0532723872300968,0.0479236436551256,"ntlakes","lake_L","chlorophyll","producer"
1988,178,11,-0.0368232168167387,0.0278711658564447,0.188151753326776,73.5230365258261,55.5441704628127,0.187324136168864,0.00982051884614439,0.0041944990668612,"ntlakes","lake_L","chlorophyll","producer"
1989,176,11,-0.0764560386879498,0.0278509848483985,0.00668280611535034,152.553571832363,55.5316090909895,0.00664456387427207,0.0415125721990587,0.0360040237634212,"ntlakes","lake_L","chlorophyll","producer"
1990,164,11,0.000781280254153589,0.0290982302487138,0.978612617837326,-1.5619056908639,58.0366612198218,0.978562728930488,0.00000445003674608055,-0.0061683620000641,"ntlakes","lake_L","chlorophyll","producer"
1991,161,11,0.0140275305843932,0.0268922053998609,0.602660294462937,-28.0592132543531,53.6647113906244,0.601798446443817,0.00170832279229529,-0.00457024121530036,"ntlakes","lake_L","chlorophyll","producer"
1992,159,11,0.0416294864598772,0.0290811987241348,0.154277078757339,-83.1262600044625,58.0627892048788,0.154228444082606,0.0128838629943234,0.006596499064351,"ntlakes","lake_L","chlorophyll","producer"
1993,156,11,0.0159742300421636,0.0291665336615597,0.584697437948124,-31.9261681107647,58.2645273490355,0.584518179346289,0.00194403646164441,-0.00453684641847474,"ntlakes","lake_L","chlorophyll","producer"
1994,152,11,0.0308573905167614,0.0296615672727806,0.299867233093755,-61.6892517305447,59.2849654896596,0.299756539257088,0.00716335940389207,0.000544448466584857,"ntlakes","lake_L","chlorophyll","producer"
1995,149,11,0.0118745888813448,0.0299999242644977,0.692811246956667,-23.7694717557986,59.9950968763284,0.692539178086384,0.0010646745799927,-0.00573080382422497,"ntlakes","lake_L","chlorophyll","producer"
1996,148,11,-0.0226577156193202,0.0300555867135291,0.452147141452052,45.3044602360729,60.1409040470364,0.452479527311452,0.00387741026704537,-0.002945347196879,"ntlakes","lake_L","chlorophyll","producer"
1997,148,11,-0.0445232630519133,0.0300056570448697,0.140009932477955,89.1000851914767,60.0744467937281,0.140187059985421,0.0148564266119127,0.00810886789007659,"ntlakes","lake_L","chlorophyll","producer"
1984,193,12,-0.0108352447320114,0.0182231665969313,0.552823736017771,21.6055894910286,36.2579222438483,0.551956840090555,0.00184753755151993,-0.00337839157124686,"ntlakes","lake_L","chlorophyll","producer"
1985,196,12,-0.0216339924177861,0.0176004797629504,0.220496630757643,43.0929069756222,35.0336271388964,0.220170101231423,0.00772775681874382,0.00261295144152085,"ntlakes","lake_L","chlorophyll","producer"
1986,194,12,-0.037039491763682,0.0160705488799662,0.0222468659358203,73.7555451523228,32.0041302925643,0.0222607365778331,0.0269224658556884,0.0218543536986868,"ntlakes","lake_L","chlorophyll","producer"
1987,194,12,-0.00653712436491392,0.0239088161150456,0.784825045724099,13.1158645877298,47.6360441933217,0.783355050264945,0.000389212747870266,-0.00481709343573455,"ntlakes","lake_L","chlorophyll","producer"
1988,193,12,-0.0505770514536717,0.0236159661400199,0.0334887281007938,100.91084011952,47.0752552771157,0.0333289748832163,0.0234507302889094,0.0183379068872808,"ntlakes","lake_L","chlorophyll","producer"
1989,180,12,-0.0614777990069615,0.0270658271865144,0.0243188436308373,122.712732268852,53.9697810497033,0.0241763732867335,0.0281685794747171,0.0227088523931145,"ntlakes","lake_L","chlorophyll","producer"
1990,178,12,-0.00944778981006405,0.0238198729438094,0.692117313115065,18.826311780231,47.5211141510352,0.692461481357097,0.000893060481355655,-0.00478368349318203,"ntlakes","lake_L","chlorophyll","producer"
1991,175,12,0.0355461074928277,0.0245494532390485,0.149443991600239,-70.9694716711084,49.0023233291,0.149346508502403,0.0119735496592714,0.00626241410816897,"ntlakes","lake_L","chlorophyll","producer"
1992,173,12,0.0198422514683963,0.0243575777858518,0.416420990127888,-39.6602571953133,48.6444101697043,0.41602921228198,0.00386576507408384,-0.00195958132899166,"ntlakes","lake_L","chlorophyll","producer"
1993,169,12,0.0185394134029841,0.0248677674007606,0.457005549937871,-37.0462870413609,49.6892613984309,0.456981802514286,0.00331710271014935,-0.00265105835146651,"ntlakes","lake_L","chlorophyll","producer"
1994,166,12,0.0141705986452534,0.0249366802333623,0.570633484452096,-28.3653443574723,49.8545122859563,0.570159998891175,0.00196517382444249,-0.00412040438394512,"ntlakes","lake_L","chlorophyll","producer"
1995,164,12,-0.00667179398979904,0.025000817472351,0.789914018327912,13.2879790875144,50.0117769307182,0.790810398866692,0.000439411022151874,-0.00573071607030395,"ntlakes","lake_L","chlorophyll","producer"
1996,163,12,-0.0269008267027421,0.0250868353993085,0.285186183859616,53.7872402386446,50.2123818972136,0.285685026768846,0.00709125256403036,0.000924117486788334,"ntlakes","lake_L","chlorophyll","producer"
1984,208,13,-0.0169042793076935,0.0157853811465601,0.28547558602431,33.6699278056768,31.4147827109354,0.285070147177014,0.00553611331481477,0.000708618719255538,"ntlakes","lake_L","chlorophyll","producer"
1985,211,13,-0.0313676096413482,0.0152751632644799,0.0412688126122425,62.4500661119814,30.4121785792592,0.0412735284820888,0.0197774158826589,0.0150873556715713,"ntlakes","lake_L","chlorophyll","producer"
1986,209,13,0.00484575430262761,0.0206472183378218,0.814679130677886,-9.5840516842713,41.1281434538046,0.815969117870753,0.00026601969287693,-0.00456361306222997,"ntlakes","lake_L","chlorophyll","producer"
1987,209,13,-0.0226823572184919,0.0205937247155709,0.271992598556604,45.255246233073,41.040802132864,0.271442540886256,0.00582637531700297,0.00102360418326863,"ntlakes","lake_L","chlorophyll","producer"
1988,197,13,-0.0392926304853578,0.0230060997378903,0.0892421611705719,78.4368102226126,45.8626727080911,0.0888094352333238,0.0147384942216213,0.00968587111506558,"ntlakes","lake_L","chlorophyll","producer"
1989,194,13,-0.0591289824284009,0.0225480651771295,0.00943312909907253,118.032648901155,44.9726538745236,0.00937481256779984,0.0345778723918569,0.0295496321438979,"ntlakes","lake_L","chlorophyll","producer"
1990,192,13,0.0127856915963639,0.0219358113607835,0.560673013167357,-25.4945682951783,43.7735574118541,0.560974736007692,0.0017848905168505,-0.00346887321727141,"ntlakes","lake_L","chlorophyll","producer"
1991,189,13,0.0176517602859881,0.0208563299618748,0.39843912770758,-35.2812450256021,41.6413363706308,0.397930511401937,0.00381591118711383,-0.00151127645359694,"ntlakes","lake_L","chlorophyll","producer"
1992,186,13,0.0215055537849729,0.0210492005786615,0.308273632107916,-42.9790798006407,42.0474387995448,0.308048655125808,0.00564099139836241,0.000236866351614462,"ntlakes","lake_L","chlorophyll","producer"
1993,183,13,0.00600708945430289,0.0211850543761251,0.777076896785336,-12.0278142755128,42.3418250496381,0.776685559288316,0.000444014938181284,-0.00507839381906638,"ntlakes","lake_L","chlorophyll","producer"
1994,181,13,-0.0019861415321114,0.021102474636386,0.925119982962443,3.90533935571772,42.200832223999,0.926371103290601,0.0000494856283649596,-0.00553683009438166,"ntlakes","lake_L","chlorophyll","producer"
1995,179,13,-0.0125370911462734,0.021179732853394,0.554647363852093,25.0094556279888,42.3797791513957,0.555858086398348,0.0019756975488642,-0.00366285783221576,"ntlakes","lake_L","chlorophyll","producer"
1984,223,14,-0.0262125690398169,0.0138325198382452,0.0593982361859539,52.1764848453386,27.5347697596358,0.0594069055405497,0.0159891068101508,0.0115365688319161,"ntlakes","lake_L","chlorophyll","producer"
1985,226,14,0.00375914995931072,0.0186485154029488,0.840428763945916,-7.41748393996483,37.1371073365993,0.841871064143276,0.000181369385393225,-0.00428210664413631,"ntlakes","lake_L","chlorophyll","producer"
1986,224,14,-0.0107787331537019,0.0180133442296828,0.550199810040071,21.5091232544841,35.8901315039273,0.549580849268736,0.00161025212997573,-0.00288699898655587,"ntlakes","lake_L","chlorophyll","producer"
1987,213,14,-0.0142527673039901,0.0200874712904559,0.478775760757292,28.4723063552977,40.034591247001,0.477750330956809,0.00238029297944341,-0.00234776250406621,"ntlakes","lake_L","chlorophyll","producer"
1988,211,14,-0.0408941412924467,0.019491515383736,0.0371024464528174,81.6267813657754,38.8660627040919,0.036910038807741,0.0206268487578829,0.0159408528189254,"ntlakes","lake_L","chlorophyll","producer"
1989,208,14,-0.0321188842921954,0.0208526805810655,0.125027746036431,64.2070705308899,41.6016803045482,0.124274139579741,0.0113856235775673,0.00658652466289533,"ntlakes","lake_L","chlorophyll","producer"
1990,206,14,0.000645298780733606,0.0188329968620604,0.972699923694013,-1.29014446569731,37.5913780621588,0.972655356339531,0.00000575506395383759,-0.00489617750926197,"ntlakes","lake_L","chlorophyll","producer"
1991,202,14,0.0193969590324726,0.0182254700674376,0.288486215150812,-38.7623592553889,36.3973314329279,0.288169884677763,0.00563153989849252,0.000659697597985121,"ntlakes","lake_L","chlorophyll","producer"
1992,200,14,0.0102102357383037,0.0181570488575681,0.574527931016452,-20.4378617461423,36.279586032337,0.57383854419264,0.00159449364133243,-0.00344795841098389,"ntlakes","lake_L","chlorophyll","producer"
1993,198,14,-0.00687823451739372,0.0181376183295117,0.704931463386308,13.6994764236301,36.2611174624544,0.705987449264442,0.000733193879187052,-0.00436510615204155,"ntlakes","lake_L","chlorophyll","producer"
1994,196,14,-0.00765668851023461,0.0181038003365031,0.672812824120436,15.2333427476432,36.2140539872782,0.674478264923133,0.000921171477886801,-0.00422871939078373,"ntlakes","lake_L","chlorophyll","producer"
1984,238,15,0.0047278021395485,0.016880561684462,0.7796662612095,-9.34854606781544,33.6100534669286,0.781142812374166,0.000332267963844282,-0.00390361225664781,"ntlakes","lake_L","chlorophyll","producer"
1985,241,15,-0.00963312577004802,0.0164369666920325,0.55838509621159,19.2241696694933,32.7407395116237,0.557648115661373,0.00143505823204152,-0.00274303775861928,"ntlakes","lake_L","chlorophyll","producer"
1986,228,15,-0.00393068158148651,0.0176107730174324,0.823583357729325,7.87915076464162,35.0903874948117,0.82254101410134,0.000220381293733383,-0.00420342232886073,"ntlakes","lake_L","chlorophyll","producer"
1987,227,15,-0.0194251920485791,0.0172602141538169,0.261605202095877,38.7717041497165,34.4083492485689,0.261022730165429,0.00559780593675666,0.00117824062980887,"ntlakes","lake_L","chlorophyll","producer"
1988,225,15,-0.0200768542489577,0.0181741004883173,0.27048187996306,40.1562682070598,36.2482034673309,0.269135584106219,0.00544265054146198,0.000982752113396823,"ntlakes","lake_L","chlorophyll","producer"
1989,222,15,-0.0365642026884451,0.0180405016606784,0.0438910386680351,73.0669196751841,36.0003915024044,0.0435997847412928,0.0183298081154329,0.0138676708795938,"ntlakes","lake_L","chlorophyll","producer"
1990,219,15,0.0042997922204436,0.0166183223594868,0.796082620964377,-8.57721106545427,33.1786725347509,0.796253890790707,0.000308408888572266,-0.00429846480318541,"ntlakes","lake_L","chlorophyll","producer"
1991,216,15,0.0096981286916676,0.0158781990015511,0.541991630989425,-19.4133921406861,31.7178816458578,0.541144777348758,0.00174021619599978,-0.00292454914887874,"ntlakes","lake_L","chlorophyll","producer"
1992,215,15,-0.00165226676330291,0.0157212324482288,0.916397116727109,3.23895043381495,31.4212647419292,0.917995289809154,0.0000518543304925906,-0.00464273790269765,"ntlakes","lake_L","chlorophyll","producer"
1993,213,15,-0.0112278998288823,0.0157185664256023,0.475826132476917,22.3856140967917,31.4335226131492,0.477154044903958,0.00241234711628611,-0.00231555645188308,"ntlakes","lake_L","chlorophyll","producer"
1984,253,16,-0.00751818072067654,0.0149869526590357,0.616354590441486,15.0065466968203,29.8468586529406,0.615556449795828,0.00100158987735402,-0.00297848346974816,"ntlakes","lake_L","chlorophyll","producer"
1985,245,16,-0.0037681521976815,0.0160901185254159,0.815034315510957,7.55494931356056,32.0519867625038,0.813856836306978,0.000225649358003994,-0.00388864838126368,"ntlakes","lake_L","chlorophyll","producer"
1986,242,16,-0.00995448628364693,0.015309338605985,0.516170018481442,19.8701607875731,30.512155609534,0.515526788409037,0.0017585277043891,-0.00240081176350926,"ntlakes","lake_L","chlorophyll","producer"
1987,241,16,-0.0039740477213488,0.0161733640968661,0.806113277332761,8.00102656443197,32.2497024979112,0.80427305442816,0.000252556081224005,-0.00393048761718084,"ntlakes","lake_L","chlorophyll","producer"
1988,239,16,-0.0255491995683988,0.0158966181585255,0.10933977841165,51.0593587287018,31.71370294969,0.108726901348555,0.0107817408864121,0.00660782418129147,"ntlakes","lake_L","chlorophyll","producer"
1989,235,16,-0.028893057142877,0.0160601578585029,0.0733044622205643,57.7755370953955,32.0560915031808,0.0727864167976705,0.0137006197423895,0.00946757519192765,"ntlakes","lake_L","chlorophyll","producer"
1990,233,16,-0.00239030161566792,0.0145893193456684,0.870001032790931,4.76482149095513,29.135200518949,0.870234900756639,0.000116191111098894,-0.00421231022608248,"ntlakes","lake_L","chlorophyll","producer"
1991,231,16,-0.00080568783950967,0.013871769670966,0.953734666589102,1.5447328177217,27.7174946243885,0.955604434599022,0.0000147308565177798,-0.00435201704367194,"ntlakes","lake_L","chlorophyll","producer"
1992,230,16,-0.00612308397895025,0.0137506106718315,0.656528764306443,12.1638715762534,27.4901799575727,0.6585609256042,0.000868928572566634,-0.00351322524948339,"ntlakes","lake_L","chlorophyll","producer"
1984,257,17,-0.00229382734327698,0.0146951099231081,0.876081954793159,4.61457262194054,29.2675901123826,0.874842918567763,0.0000955419491137784,-0.00382565200402696,"ntlakes","lake_L","chlorophyll","producer"
1985,259,17,-0.00905903969534632,0.0141379497619112,0.522249231756952,18.08334384958,28.1700796473448,0.521487915885085,0.00159501611081094,-0.00228982818447765,"ntlakes","lake_L","chlorophyll","producer"
1986,256,17,0.00262106232138352,0.0144477091046161,0.856184836729904,-5.16619106405438,28.8019845707632,0.857790757465268,0.000129558744312208,-0.00380693905590701,"ntlakes","lake_L","chlorophyll","producer"
1987,255,17,-0.0108338659128819,0.0142843253893994,0.448890960691241,21.6641468969783,28.4900301049916,0.447716703062385,0.00226850949604946,-0.00167509323321502,"ntlakes","lake_L","chlorophyll","producer"
1988,252,17,-0.0199908914164331,0.014255762946939,0.162065432186011,39.9833957821639,28.4468372311473,0.16109989139065,0.00780442065103494,0.00383563833363909,"ntlakes","lake_L","chlorophyll","producer"
1989,249,17,-0.0309472219090057,0.0141804693761619,0.030023689280975,61.870834913182,28.3114214757216,0.0298017418179255,0.01891779738278,0.0149458046596335,"ntlakes","lake_L","chlorophyll","producer"
1990,248,17,-0.0102884215661757,0.0128304578621143,0.423399261956322,20.5184085253673,25.6296958658511,0.424152132365359,0.00260702017922248,-0.00144742282817911,"ntlakes","lake_L","chlorophyll","producer"
1991,246,17,-0.00491360565818766,0.0122252668216148,0.688093143439208,9.7425152372956,24.4342117877982,0.690445031696969,0.0006616169870929,-0.0034340321236157,"ntlakes","lake_L","chlorophyll","producer"
1984,271,18,-0.00730327343937064,0.0130039217191213,0.574841981106183,14.5804101311709,25.9056183506698,0.574020711977255,0.00117118422078495,-0.00254193405348713,"ntlakes","lake_L","chlorophyll","producer"
1985,273,18,0.00195613927715083,0.0133696790430015,0.883784177019507,-3.83889684240749,26.645806270099,0.885551218776655,0.000078986703285443,-0.00361075873323369,"ntlakes","lake_L","chlorophyll","producer"
1986,270,18,-0.00432900932470562,0.0128629954374137,0.736721390672411,8.67248206867427,25.6491340450218,0.735537567315107,0.000422449218692901,-0.00330731776183435,"ntlakes","lake_L","chlorophyll","producer"
1987,268,18,-0.00742252027152584,0.0128857987904284,0.56508646655018,14.8685817907619,25.7066283711194,0.563486930950469,0.00124582506585258,-0.00250888987750875,"ntlakes","lake_L","chlorophyll","producer"
1988,266,18,-0.0228265406889062,0.0126868129540048,0.0731236426713474,45.6347775755467,25.3224397098226,0.0726627767789948,0.0121137371474711,0.0083717437275751,"ntlakes","lake_L","chlorophyll","producer"
1989,264,18,-0.0347669569114182,0.0125269064566238,0.00591095260714606,69.4872169214489,25.016840856105,0.00587162482667306,0.0285601391064812,0.0248523533778801,"ntlakes","lake_L","chlorophyll","producer"
1990,263,18,-0.0129297434161866,0.0113807906475007,0.256955813657416,25.7876165737062,22.740025563778,0.25782715755429,0.0049209845868323,0.00110842130938715,"ntlakes","lake_L","chlorophyll","producer"
1984,285,19,0.00261060394276646,0.0123567036740648,0.832828448297755,-5.14508413723425,24.622269833622,0.834629328218036,0.000157696403091901,-0.00337531527039547,"ntlakes","lake_L","chlorophyll","producer"
1985,287,19,-0.00417195237231081,0.01198845403628,0.728098930883757,8.35885978117031,23.8988815182244,0.726777545343902,0.000424739799012957,-0.00308254181572742,"ntlakes","lake_L","chlorophyll","producer"
1986,283,19,-0.00190549577278492,0.0116695405975795,0.870409066377876,3.84619466540726,23.2747152382776,0.86886441076477,0.0000948769979344901,-0.00346350422271358,"ntlakes","lake_L","chlorophyll","producer"
1987,282,19,-0.0113366846454515,0.0115486490654271,0.327121728792654,22.6669169641534,23.0448419031864,0.326161146204827,0.00342972784747396,-0.000129451695927818,"ntlakes","lake_L","chlorophyll","producer"
1988,281,19,-0.0271597834641442,0.0112909850000528,0.0168040803708499,54.2721147273171,22.5424778647423,0.0167093456348506,0.0203174919347576,0.0168060850958142,"ntlakes","lake_L","chlorophyll","producer"
1989,279,19,-0.034570766666549,0.0111712207954322,0.00217227044924415,69.0959614846324,22.3154616575631,0.00216027776528784,0.0334176452381504,0.0299281782534505,"ntlakes","lake_L","chlorophyll","producer"
1984,299,20,-0.00312129023682042,0.0111359397143677,0.779450310098395,6.26119931804799,22.1951691158032,0.778065305609094,0.000264449805480921,-0.00310166315813709,"ntlakes","lake_L","chlorophyll","producer"
1985,300,20,-0.00201035153948147,0.01093524095099,0.854262797750103,4.05564683520747,21.8043022623796,0.852569632088819,0.00011340227914596,-0.00324192187427985,"ntlakes","lake_L","chlorophyll","producer"
1986,297,20,-0.00604447496676852,0.0105215631650006,0.566077797599965,12.0899265585353,20.9903208371676,0.565070363824783,0.00111750382918574,-0.00226853853071529,"ntlakes","lake_L","chlorophyll","producer"
1987,297,20,-0.0164956796632943,0.0103485854647422,0.11200609992817,32.9468969118402,20.6556893821238,0.111771364723073,0.00853948839732857,0.00517860530715009,"ntlakes","lake_L","chlorophyll","producer"
1988,296,20,-0.0277538608394224,0.0101291385499252,0.00651954323375397,55.4564554689248,20.228250628101,0.0064899694900888,0.0249002386359666,0.0215835727809871,"ntlakes","lake_L","chlorophyll","producer"
1984,312,21,-0.00121454884026074,0.0101978273154461,0.905274234479498,2.46629701168675,20.3300452885345,0.903521787969323,0.0000457544242646404,-0.00317990443243121,"ntlakes","lake_L","chlorophyll","producer"
1985,314,21,-0.00574210592039379,0.00991397749004994,0.562876913134238,11.4857227667949,19.7728541547433,0.561738393210314,0.00107405183695516,-0.00212763389433657,"ntlakes","lake_L","chlorophyll","producer"
1986,312,21,-0.0113168751932566,0.00948255042458252,0.233608790301319,22.5926782110487,18.9225465185432,0.233408203334228,0.0045735162702903,0.00136246309696875,"ntlakes","lake_L","chlorophyll","producer"
1987,312,21,-0.0180825973071824,0.00933320562615005,0.0535987547447317,36.109522896259,18.633952355115,0.053551267482216,0.011963853671801,0.0087766402965489,"ntlakes","lake_L","chlorophyll","producer"
1984,326,22,-0.00476947727417849,0.0092817395590263,0.607702955099222,9.54253839658886,18.5083335595827,0.606498955214782,0.00081429920596405,-0.00226960727796821,"ntlakes","lake_L","chlorophyll","producer"
1985,329,22,-0.0105678598908648,0.00898133048951707,0.240192050638831,21.0954119355821,17.917489552892,0.239906363057721,0.00421609209948309,0.00117088137195875,"ntlakes","lake_L","chlorophyll","producer"
1986,327,22,-0.0132701475085571,0.00859243300242228,0.123464761787737,26.4842359554882,17.1508464741076,0.123514446016564,0.00728551388463136,0.00423100777350727,"ntlakes","lake_L","chlorophyll","producer"
1984,341,23,-0.0093798708417819,0.00843994241591865,0.267198127646634,18.7210817357032,16.8341866331327,0.266888730160979,0.00363024209653874,0.000691098267915025,"ntlakes","lake_L","chlorophyll","producer"
1985,344,23,-0.0124218793755528,0.00817573779417866,0.129596101115855,24.7879428581097,16.3146567496607,0.129594171952945,0.00670460232216787,0.00380022981433781,"ntlakes","lake_L","chlorophyll","producer"
1984,356,24,-0.0112275412844956,0.00770769602481239,0.146094893994649,22.4000486938746,15.3777023943253,0.146097274571807,0.00595828826151145,0.00315026082722203,"ntlakes","lake_L","chlorophyll","producer"
1984,44,3,0.00643516889191074,0.0200818760445,0.750218726476251,-13.2876463047004,39.8638962475551,0.740547087734356,0.00243894233100089,-0.0213125114230228,"ntlakes","lake_R","chlorophyll","producer"
1985,48,3,-0.0116064917871421,0.014144131533881,0.416113742797508,22.5057703370491,28.0899530035204,0.427133047909563,0.0144271407149683,-0.00699835622601075,"ntlakes","lake_R","chlorophyll","producer"
1986,48,3,-0.0134643408935225,0.0137857952066026,0.333835121280174,26.2275701035398,27.3929517902468,0.343342016415463,0.0203158410494002,-0.000981640666917194,"ntlakes","lake_R","chlorophyll","producer"
1987,49,3,0.112731034299339,0.0341726011696012,0.00185591548040717,-224.596009954557,67.9351367380443,0.00181791877913998,0.188010977508106,0.170734615327427,"ntlakes","lake_R","chlorophyll","producer"
1988,50,3,0.0272789796157954,0.0347836979608336,0.436748970082967,-54.7024238914237,69.1847811900289,0.433025127802915,0.0126512685636674,-0.00791849667458955,"ntlakes","lake_R","chlorophyll","producer"
1989,49,3,-0.0802230837043185,0.0341321796656059,0.0230039678786874,159.197380757714,67.9230431351593,0.0233689638745928,0.10517465071063,0.0861358134917067,"ntlakes","lake_R","chlorophyll","producer"
1990,50,3,0.0100582611237044,0.0125953515439591,0.428473805577978,-20.49648478277,25.0773470749112,0.417778023935326,0.0131114909765181,-0.00744868629480444,"ntlakes","lake_R","chlorophyll","producer"
1991,50,3,0.441607858365352,0.0692052578695383,0.0000000654424997103509,-879.886424092612,137.85826923894,0.000000065117056792704,0.458964976518094,0.447693413528888,"ntlakes","lake_R","chlorophyll","producer"
1992,51,3,0.179110299877246,0.0863536211262531,0.0433411509003582,-357.020222245596,172.102781347442,0.0433111348146252,0.0807115585867486,0.0619505699864782,"ntlakes","lake_R","chlorophyll","producer"
1993,50,3,0.0315387453308045,0.107009327001744,0.769471929490286,-62.6569904827403,213.374475554048,0.77029286075755,0.0018064214995173,-0.018989278052576,"ntlakes","lake_R","chlorophyll","producer"
1994,48,3,1.14592794712131,0.246069459849549,0.0000275216187940044,-2285.26350076332,490.898360513838,0.0000276726112747776,0.320401113891034,0.305627225062578,"ntlakes","lake_R","chlorophyll","producer"
1995,46,3,0.411420250923978,0.313782113592513,0.196603526689826,-819.90862951792,626.302330315196,0.197287492782056,0.0376025042625181,0.0157298339048481,"ntlakes","lake_R","chlorophyll","producer"
1996,45,3,-0.831419935072615,0.309858965755899,0.0103084006662208,1661.6920492072,618.78840633527,0.0102512803280646,0.143420704128289,0.123500255387087,"ntlakes","lake_R","chlorophyll","producer"
1997,45,3,-0.599838302173189,0.195560409960516,0.00372878168619035,1199.08322707749,390.729731727137,0.00371297613361768,0.179517698382483,0.160436714623936,"ntlakes","lake_R","chlorophyll","producer"
1998,34,3,-0.306578546079598,0.197637944452132,0.130685672512108,613.038394624758,395.014331726188,0.130511857007201,0.0699367385129274,0.0408722615914563,"ntlakes","lake_R","chlorophyll","producer"
1999,33,3,-0.220117598288121,0.0466324598645378,0.0000478128818859834,440.082052740309,93.2635168586906,0.0000480277825847794,0.418178081079497,0.399409632082062,"ntlakes","lake_R","chlorophyll","producer"
2000,34,3,1.05317717887884,0.241804867421779,0.000127777586929392,-2107.22281739948,483.936910615699,0.000128198523269263,0.372182657292394,0.352563365332781,"ntlakes","lake_R","chlorophyll","producer"
2001,44,3,0.0324875096616724,0.215534410947768,0.880910285286504,-64.741678233779,431.49992497274,0.881452326429398,0.000540649063062182,-0.0232560021497219,"ntlakes","lake_R","chlorophyll","producer"
2002,37,3,-1.03798448060738,0.189312655861139,0.00000371199617743305,2079.29797603313,379.147227248752,0.00000369812225226217,0.462054187682987,0.446684307331072,"ntlakes","lake_R","chlorophyll","producer"
2003,35,3,-0.00678014479508319,0.0276230420837248,0.80762619294787,13.24559644262,55.3565818493655,0.812370158056779,0.00182233759214271,-0.0284254703596105,"ntlakes","lake_R","chlorophyll","producer"
2004,36,3,0.012383220740168,0.0436878011560155,0.778552258675943,-25.1328769822259,87.6037558372596,0.775935656043776,0.00235745223035655,-0.0269849756452212,"ntlakes","lake_R","chlorophyll","producer"
2005,44,3,0.000866924206666028,0.0328435683908355,0.979066859705668,-2.07144007348236,65.8849500280002,0.975067368124211,0.0000165884226526592,-0.023792540424427,"ntlakes","lake_R","chlorophyll","producer"
1984,60,4,-0.0210272963343151,0.0113979001043096,0.0701688310918543,41.2185623250079,22.6314838585444,0.0737210378359623,0.0554274024774672,0.0391416680374236,"ntlakes","lake_R","chlorophyll","producer"
1985,65,4,0.00550472306223524,0.00881398866277118,0.534525790665122,-11.4709282041264,17.5090591538459,0.514761155119644,0.00615325403716251,-0.00962209113685075,"ntlakes","lake_R","chlorophyll","producer"
1986,64,4,0.0444230683120088,0.0206604163050908,0.0354511693118793,-88.7774689297897,41.0632293737634,0.0344882227733412,0.0693926921663547,0.0543828968787152,"ntlakes","lake_R","chlorophyll","producer"
1987,66,4,0.0529635147018457,0.0197451031800835,0.00929108416242993,-105.797696919507,39.2634430466679,0.00899166780657049,0.101061300641402,0.0870153834639239,"ntlakes","lake_R","chlorophyll","producer"
1988,66,4,-0.0113666185924474,0.0199117313931873,0.570100149265664,22.1505314413803,39.6140941680008,0.578005501745261,0.00506592616073212,-0.0104799187430065,"ntlakes","lake_R","chlorophyll","producer"
1989,66,4,-0.0280262211252905,0.0191960473839444,0.149181776327134,55.3426680989435,38.2100291931857,0.152392339101843,0.0322326817160231,0.017111317367836,"ntlakes","lake_R","chlorophyll","producer"
