"start_year","N_data","N_years","slope","slope_se","p_value","intercept","intercept_se","intercept_p_value","r_square","adj_r_square","site","trmt","taxa","trophic_level"
2002,360,12,0.103354957762267,0.0143146030118167,0.00000000000313629384162487,-207.26009854201,28.7366080324555,0.0000000000032980837908853,0.127110200312948,0.124671960649018,"konza","irrigated","grass","producer"
2003,360,12,0.0456645123612,0.0143797134209535,0.00162492374768103,-91.4534231976031,28.881697064219,0.0016753888409359,0.0273974144744493,0.0246806474757746,"konza","irrigated","grass","producer"
2004,360,12,0.0227768796273847,0.014195855547596,0.109491408279231,-45.4132543245417,28.5266138147465,0.112276043773581,0.00713954437605193,0.00436619114805203,"konza","irrigated","grass","producer"
2005,360,12,0.00725095082877931,0.0143649125673936,0.614032223846085,-14.1850474251173,28.8806992886795,0.62361416710246,0.000711200313167045,-0.00208010918316481,"konza","irrigated","grass","producer"
1991,354,13,-0.0123875902213149,0.0140785763589564,0.379519528429299,24.3475592944437,28.1228337664964,0.387212746746858,0.00219462012511859,-0.000640054249525956,"konza","irrigated","grass","producer"
1992,372,13,0.0100416644122884,0.0132875401342657,0.450297717255383,-20.4473612357033,26.552405587893,0.441746396941189,0.00154117042369047,-0.00115736695354274,"konza","irrigated","grass","producer"
1993,390,13,0.030549379250035,0.0125841838920395,0.0156532170441414,-61.4220477008082,25.1558276668253,0.0150656905444908,0.0149615342957777,0.0124227753635504,"konza","irrigated","grass","producer"
1994,390,13,0.0499735093085951,0.0128052599232336,0.00011219043502403,-100.24980481133,25.6105646648377,0.000107035593190821,0.0377702579425454,0.0352902843805417,"konza","irrigated","grass","producer"
1995,390,13,0.0643497853478485,0.0129690951577193,0.00000104730727371178,-129.037055444134,25.9512047797052,0.000000995275039890814,0.0596657857392224,0.0572422439498905,"konza","irrigated","grass","producer"
1996,390,13,0.0901594908805982,0.0128379621944116,0.00000000000979231617692337,-180.712338702713,25.7016452011526,0.00000000000929059514992963,0.112779590774845,0.110492940235605,"konza","irrigated","grass","producer"
1997,390,13,0.101899826819992,0.0131000563563497,0.000000000000066929185588167,-204.205044209547,26.2394586632535,0.0000000000000652189277421412,0.13490623450137,0.132676611394415,"konza","irrigated","grass","producer"
1998,390,13,0.0825085649038438,0.0132700546645003,0.00000000130539773695862,-165.341458713889,26.5932359001045,0.00000000130710322555255,0.090609043974373,0.0882652528505956,"konza","irrigated","grass","producer"
1999,390,13,0.093658455250122,0.013987615207838,0.0000000000754175818112075,-187.630291793839,28.0452173262394,0.000000000078019734705344,0.103582251965172,0.101271896944464,"konza","irrigated","grass","producer"
2000,390,13,0.105232287575765,0.0138572704364146,0.000000000000233895937694591,-210.924190473173,27.7977328507859,0.000000000000243834813684663,0.129398780370317,0.127154962793951,"konza","irrigated","grass","producer"
2001,390,13,0.0993555114773096,0.012871373427173,0.000000000000100396331383093,-199.223877806766,25.8328913609797,0.000000000000105348580258831,0.133124808200944,0.13089059378909,"konza","irrigated","grass","producer"
2002,390,13,0.0668513734322721,0.0129357756499921,0.00000037957390003165,-134.046076237481,25.9750825999805,0.000000393846062285599,0.0644011568917299,0.0619898196672242,"konza","irrigated","grass","producer"
2003,390,13,0.046845276885589,0.0124022727921085,0.000183507011779578,-93.8228240098762,24.9162092528026,0.000191936674248626,0.0354662100926094,0.0329802982629512,"konza","irrigated","grass","producer"
2004,390,13,0.0195332039910808,0.0126128383825567,0.122274793908251,-38.9010348720553,25.3518490742088,0.125735039141915,0.00614346349815879,0.00358197757933953,"konza","irrigated","grass","producer"
1991,384,14,0.00247572154211623,0.0124198014382398,0.84210547623226,-5.31507376387921,24.8155832047184,0.830518705091974,0.000104007761831673,-0.00251352101366087,"konza","irrigated","grass","producer"
1992,402,14,0.0232851077044165,0.0119084070464549,0.051237653495978,-46.8862403380258,23.8024620488157,0.04955009637472,0.00946798768849609,0.00699165765771737,"konza","irrigated","grass","producer"
1993,420,14,0.0424196325931346,0.0111455453413289,0.000162364287903201,-85.1269436269778,22.2855632000415,0.000153802466268312,0.0334934347019127,0.03118121803852,"konza","irrigated","grass","producer"
1994,420,14,0.0516595640727588,0.011360492843438,0.00000712748553480108,-103.618542230129,22.7267120737178,0.00000674949091380999,0.0471369350772304,0.0448573583668888,"konza","irrigated","grass","producer"
1995,420,14,0.0738231111582439,0.0116103231593054,0.000000000534807009032447,-147.974233739114,23.2381089348909,0.000000000505964582084317,0.0881908884540413,0.0860095269431658,"konza","irrigated","grass","producer"
1996,420,14,0.0994931012104355,0.0114657642748664,9.11578240273433e-17,-199.379559362387,22.9602394818884,8.69905813163242e-17,0.152640964462102,0.150613789735935,"konza","irrigated","grass","producer"
1997,420,14,0.0948426451929895,0.0116618408060903,4.8271595939861e-15,-190.083623773916,23.3645453484188,4.73097360007912e-15,0.136615795728716,0.134550283278306,"konza","irrigated","grass","producer"
1998,420,14,0.100307933909817,0.012273699898521,3.63210007072541e-15,-200.975795463847,24.6026811965035,3.73034080367807e-15,0.137773216388485,0.135710472887022,"konza","irrigated","grass","producer"
1999,420,14,0.0829297813617921,0.0124506073447369,0.0000000000860621503360985,-166.140757995515,24.9697434716962,0.0000000000898575608683009,0.0959522283654481,0.0937894346534037,"konza","irrigated","grass","producer"
2000,420,14,0.0840061844975858,0.0123913558772728,0.0000000000412577368169934,-168.387079904501,24.8633057445058,0.0000000000430719202715171,0.0990612583508345,0.0969059025095685,"konza","irrigated","grass","producer"
2001,420,14,0.0682523312293092,0.0116995930145377,0.0000000108700811096527,-136.862001409525,23.4869803286632,0.0000000112745283137459,0.0752876668524022,0.0730754363903267,"konza","irrigated","grass","producer"
2002,420,14,0.0650497878772437,0.0112776523766151,0.0000000156220669798772,-130.432095614093,22.6512104199564,0.0000000164804206464245,0.0737255097225253,0.0715095420424356,"konza","irrigated","grass","producer"
2003,420,14,0.040824971699731,0.0111417588388659,0.000280089166878643,-81.7400715018592,22.3894094360663,0.000294528716308014,0.031119888759223,0.0288019937562546,"konza","irrigated","grass","producer"
1991,414,15,0.015832408083691,0.0112072955938704,0.158502533519456,-31.9755014229002,22.3985567865553,0.154173241560853,0.00482054877412767,0.00240506466921031,"konza","irrigated","grass","producer"
1992,432,15,0.0354382599487865,0.010603910804263,0.000904466901875703,-71.1525627172077,21.2003564301136,0.00086041703409331,0.0253167352937325,0.0230500300269737,"konza","irrigated","grass","producer"
1993,450,15,0.0448391651012199,0.00998696532178428,0.00000908026043172207,-89.959556556461,19.9739772493525,0.00000852349911207438,0.0430581612853977,0.0409221303954097,"konza","irrigated","grass","producer"
1994,450,15,0.061535001816271,0.0102779599824279,0.00000000438442515361774,-123.352958654248,20.5662458646258,0.00000000412404477634152,0.0740839593230942,0.0720171824465833,"konza","irrigated","grass","producer"
1995,450,15,0.0840320676621458,0.0104616954752597,8.52899676495732e-15,-168.385340775915,20.9443631138862,8.09689626167019e-15,0.12588563996607,0.123934491840995,"konza","irrigated","grass","producer"
1996,450,15,0.0936189079879786,0.0103017126671837,3.27952029149611e-18,-187.629214853063,20.634378474968,3.14641018563928e-18,0.155651103262789,0.153766395904001,"konza","irrigated","grass","producer"
1997,450,15,0.108875333037027,0.0108524522661587,1.67745865998672e-21,-218.167709712447,21.748364885013,1.68960119349058e-21,0.183446646524053,0.181623982788616,"konza","irrigated","grass","producer"
1998,450,15,0.0900891594250036,0.0110341251868028,3.3053005508193e-15,-180.514402687088,22.1234723636535,3.43125976388008e-15,0.129523427658643,0.127580399595381,"konza","irrigated","grass","producer"
1999,450,15,0.0671447544451088,0.0111786252638904,0.00000000392457956852227,-134.518087405759,22.424374290189,0.00000000410274131791097,0.0745300943974961,0.0724643133582049,"konza","irrigated","grass","producer"
2000,450,15,0.0587095676530611,0.0112283873887368,0.000000262469731903065,-117.684227542459,22.535425705518,0.000000271284902413091,0.0575147875267655,0.0554110258917807,"konza","irrigated","grass","producer"
2001,450,15,0.0665008241440365,0.0102952425740027,0.00000000027434362552791,-133.349645867859,20.6728949415951,0.000000000289524626374727,0.0851981038969267,0.0831561353788396,"konza","irrigated","grass","producer"
2002,450,15,0.0575064569656594,0.0102090083502291,0.0000000313443529534842,-115.297659361819,20.5099452041657,0.0000000333326401973553,0.0661408068454068,0.0640562997178297,"konza","irrigated","grass","producer"
1991,444,16,0.0281631254307847,0.0100417408377606,0.00525989852328654,-56.5922522895078,20.0741652911663,0.00503130140253653,0.0174848008279174,0.0152619157619172,"konza","irrigated","grass","producer"
1992,462,16,0.0386059977982906,0.00953855533035352,0.0000607610176037886,-77.4786778935611,19.0751758462651,0.0000572554715456528,0.0343866437397802,0.0322874842696491,"konza","irrigated","grass","producer"
1993,480,16,0.0543551865186019,0.00911904467203803,0.00000000488428931063879,-108.96939534125,18.2426972991644,0.00000000454333101555488,0.0691860121365316,0.067238702538491,"konza","irrigated","grass","producer"
1994,480,16,0.0719885645364303,0.00935011008706681,0.0000000000000793103348156534,-144.24614601094,18.7142949744319,0.0000000000000747078195729151,0.110330228385431,0.108468994553602,"konza","irrigated","grass","producer"
1995,480,16,0.0806679011186884,0.00945081338748104,1.86540805846265e-16,-161.65812907785,18.9253039531297,1.77853034216091e-16,0.132259033177002,0.130443675505824,"konza","irrigated","grass","producer"
1996,480,16,0.106144660462832,0.00965927524051665,3.36339481805044e-25,-212.689070304425,19.3524091695631,3.32111564002548e-25,0.20167759093152,0.200007460368615,"konza","irrigated","grass","producer"
1997,480,16,0.0988508380061504,0.00984547984148157,1.18900547284081e-21,-198.10201215898,19.7353165288726,1.21192797635323e-21,0.174162165198414,0.172434470983348,"konza","irrigated","grass","producer"
1998,480,16,0.0753189147264768,0.00999943865567759,0.000000000000251082659724117,-150.934525970841,20.0539272002245,0.000000000000261398782917398,0.106100551010215,0.104230468480947,"konza","irrigated","grass","producer"
1999,480,16,0.0468079078238168,0.0101576946413934,0.00000521949696104219,-93.7698257255645,20.381468085827,0.00000539982243738971,0.0425346931068256,0.0405316276112332,"konza","irrigated","grass","producer"
2000,480,16,0.058286798292685,0.00995022392913644,0.00000000873543097801627,-116.836715898026,19.9751272007501,0.00000000917400169388073,0.0669789357992606,0.0650270088867068,"konza","irrigated","grass","producer"
2001,480,16,0.0596742337789035,0.00937358755807872,0.000000000454986803101403,-119.657781125524,18.8269001967774,0.000000000484671144405375,0.0781608499823857,0.076232316195738,"konza","irrigated","grass","producer"
1991,474,17,0.032041595470383,0.00907397493591115,0.000454371768413318,-64.3364535437707,18.1440927354287,0.000430373375193401,0.0257375429488226,0.023673427573714,"konza","irrigated","grass","producer"
1992,492,17,0.0483755860155944,0.00874313772373634,0.0000000513423146613901,-96.9922555337263,17.488883480238,0.0000000478889956041914,0.0588033580754074,0.0568825486020919,"konza","irrigated","grass","producer"
1993,510,17,0.0644449995251519,0.00836593359210301,0.0000000000000700061904699179,-129.128841728338,16.7402832882393,0.0000000000000650841874382848,0.104593814487812,0.10283120388641,"konza","irrigated","grass","producer"
1994,510,17,0.0703363612894946,0.00850224941056136,1.15823335144375e-15,-140.943391720316,17.0215542824015,1.09482297884658e-15,0.118724439317485,0.116989644906692,"konza","irrigated","grass","producer"
1995,510,17,0.0932409040817222,0.00890626573441292,2.3421166097327e-23,-186.804135003917,17.8393036235074,2.29464123191023e-23,0.177464870598094,0.175845706957539,"konza","irrigated","grass","producer"
1996,510,17,0.0975374062768739,0.0088231015259708,1.32426380508275e-25,-195.46595467832,17.6815482909099,1.32398905213475e-25,0.19391700650984,0.192330228963599,"konza","irrigated","grass","producer"
1997,510,17,0.0847482117650265,0.00900065264863491,1.63435868717662e-19,-169.868554424248,18.0463624296754,1.673060598452e-19,0.148589573055626,0.146913568278176,"konza","irrigated","grass","producer"
1998,510,17,0.0563334776984336,0.00916844277164379,0.00000000162392068975195,-112.906695603669,18.391951045954,0.00000000167575506985762,0.0691745741294353,0.067342240613942,"konza","irrigated","grass","producer"
1999,510,17,0.0477545194844586,0.00906871144596222,0.000000206376723711359,-95.66683549349,18.2009580944553,0.000000216977942687582,0.0517597834066469,0.0498931688070537,"konza","irrigated","grass","producer"
2000,510,17,0.053131387507142,0.00907116416232075,0.00000000846497340481523,-106.500117273011,18.2149518480038,0.00000000897185288308814,0.0632603312497973,0.061416355523911,"konza","irrigated","grass","producer"
1991,504,18,0.0420197154038459,0.00835444304459389,0.000000685346629933396,-84.2632984087302,16.709532800076,0.000000641820384947447,0.0479750904979678,0.0460786265348164,"konza","irrigated","grass","producer"
1992,522,18,0.0586508032541584,0.00804978453791287,0.00000000000119202517832907,-117.519203800023,16.1060042170243,0.00000000000110990120984936,0.0926317079552945,0.0908867689321317,"konza","irrigated","grass","producer"
1993,540,18,0.0637607718843486,0.00765546106565117,6.81036183849622e-16,-127.761526826133,15.3224567990807,6.34809644059874e-16,0.114212048433948,0.11256560242732,"konza","irrigated","grass","producer"
1994,540,18,0.0826734207647793,0.00807061864907835,1.28685234289147e-22,-165.609285964568,16.1614680854255,1.24937417597753e-22,0.163211762085907,0.161656393613947,"konza","irrigated","grass","producer"
1995,540,18,0.0868979667975861,0.00816202024750726,3.77179748252221e-24,-174.116146123216,16.3526623934351,3.74024723206948e-24,0.174023967092797,0.172488695656167,"konza","irrigated","grass","producer"
1996,540,18,0.085057522980022,0.00811581711356907,1.63467563432636e-23,-170.489548240221,16.2682098941413,1.64248316840312e-23,0.169548177400619,0.168004586652293,"konza","irrigated","grass","producer"
1997,540,18,0.0667686842095856,0.00832455160784173,6.61033373777469e-15,-133.867547082404,16.6949441131034,6.71917280982406e-15,0.106804200165944,0.105143984924617,"konza","irrigated","grass","producer"
1998,540,18,0.0561777544606726,0.00823994343778692,0.0000000000249072970808247,-112.594730050689,16.5335017761578,0.000000000026155775372189,0.0795260676490479,0.0778151495591763,"konza","irrigated","grass","producer"
1999,540,18,0.044250444445667,0.00830706860660314,0.000000147133818565895,-88.6435010907392,16.6764959184715,0.000000156132418960897,0.0500997332570503,0.048334119378346,"konza","irrigated","grass","producer"
1991,534,19,0.0524474789807932,0.00772366784323414,0.0000000000299583834066012,-105.091629955217,15.4518133546338,0.0000000000279699197816389,0.0797610794552943,0.0780313070482554,"konza","irrigated","grass","producer"
1992,552,19,0.058612206267081,0.00738285809026797,0.0000000000000115281344744553,-117.442085140589,14.7753178561475,0.0000000000000107566663510105,0.102812861549851,0.101181612207215,"konza","irrigated","grass","producer"
1993,570,19,0.0755216843525989,0.00731521645354271,5.12988525093754e-23,-151.267670546008,14.645118149204,4.91127057991431e-23,0.157998664810316,0.156516268093432,"konza","irrigated","grass","producer"
1994,570,19,0.0780215255407287,0.0074290189410768,1.06349630374009e-23,-156.307046148207,14.8803805730635,1.04504799667618e-23,0.162609413368409,0.161135134166593,"konza","irrigated","grass","producer"
1995,570,19,0.0767300157783269,0.00752441713093758,1.54839372367116e-22,-153.773465450684,15.0789882507812,1.54309627270118e-22,0.154747299608887,0.153259178657495,"konza","irrigated","grass","producer"
1996,570,19,0.0688450170586066,0.00754997575783585,1.30690208855141e-18,-138.037515554186,15.1377578779646,1.3049989148998e-18,0.127695011058966,0.126159262839,"konza","irrigated","grass","producer"
1997,570,19,0.0655850126444607,0.00752705375272926,3.2348204171967e-17,-131.497047494646,15.0993261119209,3.34844801059758e-17,0.117903558436906,0.116350571744013,"konza","irrigated","grass","producer"
1998,570,19,0.0521817634280919,0.00759172741678671,0.0000000000165370300449081,-104.588096018407,15.2366536647531,0.0000000000175582399916778,0.0767906182395238,0.0751652496096638,"konza","irrigated","grass","producer"
1991,564,20,0.0530645196178654,0.00710259683510942,0.000000000000305898906873493,-106.324310201454,14.212878169336,0.000000000000286048786629197,0.0903469718646794,0.0887283721704885,"konza","irrigated","grass","producer"
1992,582,20,0.0703876189168249,0.00707320990368658,1.20355493428829e-21,-140.973869347283,14.1591633096088,1.15226917539959e-21,0.145838289316351,0.144365596711725,"konza","irrigated","grass","producer"
1993,600,20,0.0719939445225064,0.00676421323727275,2.40950881049904e-24,-144.215718625654,13.5453931648482,2.33482630829794e-24,0.159263444800023,0.157857530828117,"konza","irrigated","grass","producer"
1994,600,20,0.0696673261668489,0.00687175080781289,2.13893759565708e-22,-139.598647400448,13.7676097649758,2.11253168410018e-22,0.146669429122196,0.145242454923404,"konza","irrigated","grass","producer"
1995,600,20,0.0628546539639067,0.0070089420732422,3.86010408498643e-18,-126.00886646003,14.0494825167299,3.82467563003057e-18,0.118541549535401,0.117067538748671,"konza","irrigated","grass","producer"
1996,600,20,0.0675763301331301,0.00686412441405634,2.70224756162509e-21,-135.497604329383,13.7660584138273,2.74846904423953e-21,0.139470813304437,0.138031801286551,"konza","irrigated","grass","producer"
1997,600,20,0.0610736628355996,0.00697275207708031,2.02330519339316e-17,-122.460813827497,13.9908848157809,2.12106309776135e-17,0.113704313066965,0.112222213256041,"konza","irrigated","grass","producer"
1991,594,21,0.0648341586238684,0.0068254127123641,5.17558552636358e-20,-129.840831055081,13.6616370094132,4.95980434319738e-20,0.132257176876805,0.130791395080989,"konza","irrigated","grass","producer"
1992,612,21,0.0674959619849585,0.00654977255143281,4.5779990966431e-23,-135.194264982845,13.1146278341993,4.43519874792979e-23,0.148276387804278,0.146880119587564,"konza","irrigated","grass","producer"
1993,630,21,0.0649471797297105,0.00627967380644221,2.94253731625657e-23,-130.126886883257,12.5782441116328,2.86615505764976e-23,0.14553889646276,0.144178289609994,"konza","irrigated","grass","producer"
1994,630,21,0.0576954235729445,0.00641740767078398,2.87417605766494e-18,-115.650851578441,12.8605436809364,2.82293711611579e-18,0.114030865921462,0.11262008704554,"konza","irrigated","grass","producer"
1995,630,21,0.0622458806766146,0.00640098597213216,6.48625829202101e-21,-124.790508187729,12.8340354033728,6.54282752211817e-21,0.130873267424075,0.129489307658827,"konza","irrigated","grass","producer"
1996,630,21,0.0632940741715542,0.00638861743300039,1.34636650785435e-21,-126.923100475655,12.8156249576308,1.38826497238963e-21,0.135170841885604,0.133793725391791,"konza","irrigated","grass","producer"
1991,624,22,0.0626032041161847,0.00633094399288097,1.63471603138154e-21,-125.382484649237,12.6750945090758,1.58485757589721e-21,0.135848726000279,0.134459415270376,"konza","irrigated","grass","producer"
1992,642,22,0.0611339223988405,0.00608610239451001,3.82096218308882e-22,-122.476221591755,12.1892697901806,3.72078017264028e-22,0.136184324227599,0.134834612234204,"konza","irrigated","grass","producer"
1993,660,22,0.054426759660251,0.00588209222985587,3.01637370064704e-19,-109.089553551028,11.7848308675222,2.92248592558082e-19,0.115136186241292,0.113791408408832,"konza","irrigated","grass","producer"
1994,660,22,0.0575882158229008,0.00588652876529409,3.41074027687237e-21,-115.436364606521,11.7996060101042,3.41022204392161e-21,0.126982982101177,0.125656208517744,"konza","irrigated","grass","producer"
1995,660,22,0.0587995121427037,0.00597380010626353,2.03281646362033e-21,-117.892027172351,11.9805160594722,2.07888776066356e-21,0.128341355262974,0.127016646076443,"konza","irrigated","grass","producer"
1991,654,23,0.056959408254139,0.00588909255513377,9.08950030013632e-21,-114.102007287534,11.793425905705,8.85680382221598e-21,0.125475405999768,0.124134110610197,"konza","irrigated","grass","producer"
1992,672,23,0.0513360600581149,0.00570324256192367,2.28324052371803e-18,-102.886519449542,11.4253348440782,2.21173063166442e-18,0.10788197639228,0.10655045695406,"konza","irrigated","grass","producer"
1993,690,23,0.0546008745487641,0.00541753657875898,2.24304287609566e-22,-109.437783328054,10.8568027776245,2.21205821709863e-22,0.1286473930112,0.127380892128949,"konza","irrigated","grass","producer"
1994,690,23,0.0548171834046176,0.00551207691061805,7.29267413051934e-22,-109.891528737536,11.0517746872656,7.39492554808378e-22,0.125684731353883,0.124413924277363,"konza","irrigated","grass","producer"
1991,684,24,0.0479240993196664,0.00552149320735603,2.90928337085187e-17,-96.0397425435576,11.0600470612174,2.82014393535097e-17,0.0994734089219923,0.0981529887004703,"konza","irrigated","grass","producer"
1992,702,24,0.0517632891776679,0.00526133152575922,1.76053634216663e-21,-103.740857764683,10.5426890839327,1.73555786869184e-21,0.121480300424822,0.120225272282572,"konza","irrigated","grass","producer"
1993,720,24,0.052290512025878,0.00508972671181372,3.40307374361504e-23,-104.816288161441,10.2024180274577,3.40508916170025e-23,0.128164298843179,0.126950042991986,"konza","irrigated","grass","producer"
1991,714,25,0.0486202785205545,0.00510290172924319,2.45636663932154e-20,-97.4316911268202,10.2241316112306,2.42272916492174e-20,0.113084417800619,0.111838749848092,"konza","irrigated","grass","producer"
1992,732,25,0.0497595510020805,0.00494814135416881,2.27783767327531e-22,-99.7332747719809,9.91759666881715,2.27817546928546e-22,0.12167493596869,0.120471750949469,"konza","irrigated","grass","producer"
1991,744,26,0.0469431814317209,0.00480476056297269,2.72123467172196e-21,-94.0779213296067,9.62918956957065,2.72273021461299e-21,0.113982907974075,0.112788814858137,"konza","irrigated","grass","producer"
1991,54,3,-0.117002304325862,0.0553233621456143,0.0392514113571447,232.736921943353,110.22258777082,0.0395522983803748,0.0792014247843869,0.0614937598763944,"konza","irrigated","forbs","producer"
1992,72,3,-0.112015986757687,0.0438853759758252,0.0128802445130125,222.774199705387,87.4745313974061,0.0130751592128925,0.0851477706740969,0.0720784531122984,"konza","irrigated","forbs","producer"
1993,90,3,0.103938265947861,0.0532227084909644,0.0540101566922996,-207.673952785654,106.126089628125,0.0535341140504069,0.0415383332439087,0.0306467233944075,"konza","irrigated","forbs","producer"
1994,90,3,0.140874731135128,0.0583456818802983,0.0178282296745296,-281.430219177047,116.399645099847,0.0176772152693054,0.062130990087239,0.0514733877018666,"konza","irrigated","forbs","producer"
1995,90,3,0.188361766121874,0.1233599371701,0.130365253041063,-376.102352489412,246.226455192711,0.13023184659616,0.0258105916557228,0.0147402574699923,"konza","irrigated","forbs","producer"
1996,90,3,-0.0141684492102942,0.124698572087991,0.909796594905236,28.1193078758555,249.023069274034,0.910352376968922,0.000146681483861524,-0.0112152880447309,"konza","irrigated","forbs","producer"
1997,90,3,-0.250448175745753,0.121547066695129,0.0423030918051328,500.212351257307,242.85105953499,0.0423768601025013,0.0460257385096902,0.0351851219018456,"konza","irrigated","forbs","producer"
1998,90,3,0.0502525344317554,0.0710392243128165,0.481192492012893,-100.772810919864,142.007421247113,0.479809330862731,0.00565424043636015,-0.00564514319504483,"konza","irrigated","forbs","producer"
1999,90,3,0.118296132928345,0.0897096582020468,0.190705864430001,-236.829969411653,179.419331355703,0.190264998415079,0.0193768055437462,0.00823336015219778,"konza","irrigated","forbs","producer"
2000,90,3,-0.137654629041671,0.0903607537809916,0.131246969565732,275.149514147145,180.811883368363,0.131658430599899,0.0256941692216025,0.014622512053666,"konza","irrigated","forbs","producer"
2001,90,3,-0.18145748839879,0.0812463466255199,0.0280568949549615,362.906310896407,162.655199471821,0.0282135815266082,0.0536431609531911,0.0428891059640227,"konza","irrigated","forbs","producer"
2002,90,3,0.204803228574467,0.0645727669886854,0.00208699838334185,-410.594471325808,129.339263024346,0.00206847418543675,0.10258533779776,0.0923874439090983,"konza","irrigated","forbs","producer"
2003,90,3,0.432284499684925,0.14938145108865,0.00479700613178755,-866.36596475332,299.360452828868,0.00479385447693959,0.0868930342654327,0.0765168187457216,"konza","irrigated","forbs","producer"
2004,90,3,0.127312418789422,0.163376999887246,0.437919867155138,-255.125404065909,327.570911935522,0.438163179031016,0.00685315414863259,-0.00443260546331481,"konza","irrigated","forbs","producer"
2005,90,3,-0.104553873701255,0.171271608059422,0.543132806485282,209.970605289835,343.570874227088,0.542680999510785,0.00421688339186768,-0.00709883384231569,"konza","irrigated","forbs","producer"
2006,90,3,0.151737840255498,0.146621847942711,0.303554739865711,-304.285518862341,294.270073172763,0.303953187094229,0.0120241415273866,0.000797143135652267,"konza","irrigated","forbs","producer"
2007,90,3,0.0823067565922459,0.146150218885681,0.574754344848248,-164.950105443348,293.469663783772,0.575498115824728,0.00359109557431221,-0.00773173288507056,"konza","irrigated","forbs","producer"
2008,90,3,0.131986302269327,0.149234348281939,0.378877942230447,-264.664134129222,299.811830459381,0.379767053520914,0.008810371350676,-0.00245314715670286,"konza","irrigated","forbs","producer"
2009,90,3,-0.207592405239545,0.117359259094968,0.080381710513853,417.587063427781,235.892130243448,0.0801495062598873,0.0343346160273334,0.0233611457549165,"konza","irrigated","forbs","producer"
2010,90,3,-0.204320213260569,0.131956022610663,0.125115901711283,411.197678452705,265.363583342414,0.124835406533644,0.026522085097298,0.0154598360643126,"konza","irrigated","forbs","producer"
2011,90,3,0.0479558439682951,0.121900184852584,0.694973694029854,-96.4034670176027,245.263192118923,0.695224804378027,0.00175561205274831,-0.00958807417392515,"konza","irrigated","forbs","producer"
2012,90,3,0.00687112961330028,0.155493837783913,0.964853803767398,-13.6215164856582,313.009121207292,0.965387246764312,0.000022188993746526,-0.0113411952222338,"konza","irrigated","forbs","producer"
2013,90,3,0.111543389421017,0.14059147162624,0.429686660923641,-224.453781671985,283.151247124275,0.430085000875227,0.00710217886963175,-0.00418075091594083,"konza","irrigated","forbs","producer"
2014,90,3,0.271719791338575,0.157263752529257,0.0875325557207687,-547.045222581064,316.886487361961,0.0878004075166353,0.0328105970716775,0.0218198084020373,"konza","irrigated","forbs","producer"
1991,84,4,-0.131594257331491,0.0297004087018278,0.0000288097678437167,261.8031195337,59.190801030655,0.0000296491018712199,0.19316193612338,0.183322447539519,"konza","irrigated","forbs","producer"
1992,102,4,0.0593238494207448,0.0407690216665214,0.148767835772429,-118.69793475841,81.2838467515708,0.147345252066073,0.0207347316817558,0.0109420789985734,"konza","irrigated","forbs","producer"
1993,120,4,0.0705145533088528,0.0343832572682626,0.0424970322781114,-141.038211021019,68.5774173959464,0.0419268554347513,0.0344168528092212,0.0262339447821807,"konza","irrigated","forbs","producer"
1994,120,4,0.217565250840904,0.0677195980441297,0.00169516784566869,-434.402242483499,135.134479107156,0.00168513638979217,0.0804359673411354,0.0726430518101281,"konza","irrigated","forbs","producer"
1995,120,4,0.00914793121133686,0.072242586246552,0.899450385664572,-18.4512759529489,144.232346056625,0.898424153912951,0.000135868315830246,-0.00833755652895074,"konza","irrigated","forbs","producer"
1996,120,4,-0.057734536354285,0.0703405281890719,0.413423130463259,115.106261873357,140.505227066596,0.41430607164646,0.00567682711616807,-0.00274964045064396,"konza","irrigated","forbs","producer"
1997,120,4,-0.120973553110004,0.0721684018413853,0.0963333691140577,241.565213438626,144.22857364956,0.0966065195826998,0.0232586374475728,0.0149811682733998,"konza","irrigated","forbs","producer"
1998,120,4,0.0818843549646315,0.0539093989589998,0.131456119413888,-163.994276224906,107.791860069419,0.130835337902841,0.0191770368399961,0.0108649778301656,"konza","irrigated","forbs","producer"
1999,120,4,-0.0396887053880006,0.0528053486735035,0.453785772991205,79.0870456082647,105.637116518889,0.455547520759513,0.00476454975222475,-0.00366964897868849,"konza","irrigated","forbs","producer"
2000,120,4,-0.108331811127287,0.0520174506646807,0.0394477909124424,216.484329773099,104.112943748628,0.0397539868000489,0.0354531792513549,0.0272790536517901,"konza","irrigated","forbs","producer"
2001,120,4,0.00345498012817062,0.0535539333800404,0.948670100720983,-7.22681360506079,107.241768308241,0.946386832770126,0.0000352704527289674,-0.00843900691631561,"konza","irrigated","forbs","producer"
2002,120,4,0.310883809503275,0.0835857393560378,0.000307179302055619,-623.038514732568,167.464054874732,0.000305994893669865,0.104931547196226,0.0973462213250076,"konza","irrigated","forbs","producer"
2003,120,4,0.234213178663115,0.0910615884934398,0.011351358216443,-469.497061199289,182.532982527961,0.0113485263008257,0.053086085665071,0.0450613914757919,"konza","irrigated","forbs","producer"
2004,120,4,0.0642751319588043,0.0980675701369952,0.513475214034518,-128.756656399464,196.674542471811,0.513955181623862,0.00362722893893453,-0.00481660810395579,"konza","irrigated","forbs","producer"
2005,120,4,0.0195119245074493,0.110412427506542,0.860032421901045,-38.8640306507564,221.542570183983,0.861046636026122,0.000264586308163001,-0.00820774770617461,"konza","irrigated","forbs","producer"
